deviceName,uptime,Impact,Evento_Fecha_Módulo
ipdsl,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
vpn,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
inet,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
sec,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
bup,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
sec,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
vpn,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:2w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
sec,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
inet,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
sec,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,IMPACTO,Febrero: NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
sec,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
sec,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
inetm,1y:1w,NA,NA
bb,1y:1w,NA,NA
sec,1y:1w,NA,NA
sec,1y:1w,NA,NA
sec,1y:1w,NA,NA
inetm,1y:1w,NA,NA
vpn,1y:1w,NO,Julio: A9K-MOD80-SE
vpn,1y:1w,NO,Julio: A9K-MOD80-SE
vpn,1y:1w,NO,Julio: A9K-MOD80-SE
vpn,1y:1w,NO,Julio: A9K-MOD80-SE
vpn,1y:1w,NO,Julio: A9K-MOD80-SE
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
vpn,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
ipdsl,1y:1w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
vpnint,1y:0w,NA,NA
vpnint,1y:0w,NA,NA
vpnint,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
sec,1y:0w,NO,Agosto: CRS-LSP400G
bup,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
vpn,1y:0w,NA,NA
reg,1y:0w,NA,NA
bup,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
vpn,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
sec,1y:0w,NO,Abril: CRS-LSP400G
sec,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
inetm,1y:0w,NA,NA
inetm,1y:0w,NA,NA
inetm,1y:0w,NA,NA
inetm,1y:0w,NA,NA
inetm,1y:0w,NA,NA
inet,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
inet,1y:0w,NA,NA
inet,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
inet,1y:0w,NA,NA
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Mayo: A9K-MOD160-SE
ipdsl,1y:0w,NA,NA
reg,1y:0w,NA,NA
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,IMPACTO,Julio: A9K-MOD80-SE
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
inet,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
sec,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NO,Marzo: A9K-MOD160-SE
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
