deviceName,node,productId,uptime,match
ipdsl-jal-fresno-7,node0_RSP0_CPU0,CFP-100G-LR4,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_6_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_5_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_4_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_3_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_2_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_1_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_0_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
ipdsl-pue-ctp-59,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1:2:0:4,NA
sec-slp-colonias-6,node0_6_CPU0,CRS-8-PRP-12G,1:2:0:4,NA
bup-nvl-revolucion-53,node0_SM2_SP,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_SM3_SP,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_SM1_SP,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_SM0_SP,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_RP0_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_7_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_6_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_5_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_4_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_3_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_2_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_1_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
bup-nvl-revolucion-53,node0_0_CPU0,CPAK-100G-ER4L,1:2:0:3,NA
ipdsl-mex-culhuacan-63,node0_7_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-culhuacan-63,node0_6_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-culhuacan-63,node0_3_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-culhuacan-63,node0_2_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-culhuacan-63,node0_1_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-culhuacan-63,node0_0_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-culhuacan-63,node0_RSP0_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_6_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_5_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_4_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_3_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_2_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_1_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_0_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_RSP1_CPU0,A9K-RSP440-SE,1:2:0:3,NA
ipdsl-mex-estrella-28,node0_RSP0_CPU0,A9K-RSP440-SE,1:2:0:3,NA
sec-ver-cordoba-19,node0_3_CPU0,14X10GBE-WL-XFP,1:2:0:2,NA
vpn-la-onewilshire-20,node0_2_CPU0,A9K-RSP440-SE,1:2:0:1,NA
vpn-la-onewilshire-20,node0_1_CPU0,A9K-RSP440-SE,1:2:0:1,NA
vpn-la-onewilshire-20,node0_0_CPU0,A9K-RSP440-SE,1:2:0:1,NA
vpn-la-onewilshire-20,node0_RSP1_CPU0,A9K-RSP440-SE,1:2:0:1,NA
vpn-la-onewilshire-20,node0_RSP0_CPU0,A9K-RSP440-SE,1:2:0:1,NA
ipdsl-yuc-yaxkin-31,node0_7_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_6_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_5_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_4_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_3_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_2_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_1_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_0_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_RSP1_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-yuc-yaxkin-31,node0_RSP0_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-cam-campeche-15,node0_7_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-cam-campeche-15,node0_6_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-cam-campeche-15,node0_2_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-cam-campeche-15,node0_1_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-cam-campeche-15,node0_0_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-cam-campeche-15,node0_RSP1_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-cam-campeche-15,node0_RSP0_CPU0,A9K-RSP440-SE,1:2:0:0,NA
ipdsl-slp-colonias-4,node0_7_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_6_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_5_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_4_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_3_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_2_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_1_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_0_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_RSP1_CPU0,CFP-100G-LR4,1:1:4:1,NA
ipdsl-slp-colonias-4,node0_RSP0_CPU0,CFP-100G-LR4,1:1:4:1,NA
inet-chi-copernico-57,node0_1_CPU0,A9K-RSP440-SE,1:1:4:1,NA
inet-chi-copernico-57,node0_0_CPU0,A9K-RSP440-SE,1:1:4:1,NA
inet-chi-copernico-57,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:4:1,NA
inet-chi-copernico-57,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_7_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_6_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_5_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_4_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_3_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_2_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_1_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_0_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:4:1,NA
ipdsl-qro-obrera-8,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:4:1,NA
inet-chs-tuxtla-32,node0_1_CPU0,A9K-RSP440-SE,1:1:4:0,NA
inet-chs-tuxtla-32,node0_0_CPU0,A9K-RSP440-SE,1:1:4:0,NA
inet-chs-tuxtla-32,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:4:0,NA
inet-chs-tuxtla-32,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:4:0,NA
ipdsl-mex-vallejo-114,node0_6_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_5_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_4_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_3_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_2_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-edo-chalco-17,node0_1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-edo-chalco-17,node0_0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-mch-morelia-37,node0_2_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-mch-morelia-37,node0_1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-mch-morelia-37,node0_0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-vallejo-114,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-edo-chalco-17,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-edo-chalco-17,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-mch-morelia-37,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
inet-mch-morelia-37,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-roma-82,node0_7_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-roma-82,node0_6_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-roma-82,node0_2_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-roma-82,node0_1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-roma-82,node0_0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-roma-82,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:6,NA
ipdsl-mex-roma-82,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:6,NA
sec-chi-centauro-15,node0_RP0_CPU0,CRS-8-PRP-12G,1:1:3:6,NA
ipdsl-qro-corregidora-39,node0_7_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-qro-corregidora-39,node0_6_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-qro-corregidora-39,node0_5_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-qro-corregidora-39,node0_4_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-qro-corregidora-39,node0_3_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-qro-corregidora-39,node0_2_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-qro-corregidora-39,node0_0_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-qro-corregidora-39,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-ver-pozarica-25,node0_6_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-ver-pozarica-25,node0_4_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-ver-pozarica-25,node0_2_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-ver-pozarica-25,node0_1_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-ver-pozarica-25,node0_0_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-mex-ctsj-65,node0_5_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-mex-ctsj-65,node0_4_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-mex-ctsj-65,node0_3_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-mex-ctsj-65,node0_2_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-mex-ctsj-65,node0_0_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-ver-pozarica-25,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-mex-ctsj-65,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:5,NA
ipdsl-mex-ctsj-65,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:5,NA
inet-coa-fuentes-41,node0_1_CPU0,A9K-RSP440-SE,1:1:3:4,NA
inet-coa-fuentes-41,node0_0_CPU0,A9K-RSP440-SE,1:1:3:4,NA
inet-coa-fuentes-41,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:4,NA
inet-coa-fuentes-41,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:4,NA
inet-bcs-snjosecabo-25,node0_1_CPU0,GLC-SX-MMD,1:1:3:4,NA
inet-bcs-snjosecabo-25,node0_0_CPU0,GLC-SX-MMD,1:1:3:4,NA
inet-bcs-snjosecabo-25,node0_RSP1_CPU0,GLC-SX-MMD,1:1:3:4,NA
inet-bcs-snjosecabo-25,node0_RSP0_CPU0,GLC-SX-MMD,1:1:3:4,NA
ipdsl-gto-pedromoreno-44,node0_6_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_5_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_4_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_3_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_2_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_1_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_0_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:2,NA
ipdsl-gto-pedromoreno-44,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:2,NA
sec-ver-petrolera-11,node0_1_CPU0,CRS-8-PRP-12G,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_7_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_3_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-petrolera-13,node0_2_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_6_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_2_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_1_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_0_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_RSP1_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-leandrovalle-34,node0_RSP0_CPU0,XFP-10GLR-OC192SR,1:1:3:1,NA
ipdsl-ver-petrolera-13,node0_3_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-ver-petrolera-13,node0_1_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-ver-petrolera-13,node0_0_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-ver-petrolera-13,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-ver-petrolera-13,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_4_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_3_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_2_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_1_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_5_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_0_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-mex-popocatepetl-81,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:1,NA
ipdsl-gto-pedromoreno-46,node0_7_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_6_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_5_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_4_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_3_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_2_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_0_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-gto-pedromoreno-46,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:3:0,IMPACTO_Febrero: NA
ipdsl-mex-cdadazteca-6,node0_7_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_5_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_4_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_3_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_2_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_1_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_0_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_6_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_5_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_4_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_3_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_1_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_0_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-tab-paseo-30,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_6_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-mex-cdadazteca-6,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1:1:3:0,NA
ipdsl-jal-tepatitlan-9,node0_6_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-jal-tepatitlan-9,node0_5_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-jal-tepatitlan-9,node0_4_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-jal-tepatitlan-9,node0_3_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-jal-tepatitlan-9,node0_1_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-jal-tepatitlan-9,node0_0_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-jal-tepatitlan-9,node0_7_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_7_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_6_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_3_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_2_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_1_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_0_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-mex-popocatepetl-75,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:2:6,NA
ipdsl-nvl-valle-17,node0_7_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_5_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_4_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_7_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_5_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_4_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_3_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_2_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_1_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_0_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_3_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_1_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_0_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_6_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-revolucion-70,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_2_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-nvl-valle-17,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-mex-roma-87,node0_7_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_6_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_5_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_4_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_3_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_2_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_1_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_0_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_RSP1_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-mex-roma-87,node0_RSP0_CPU0,GLC-SX-MMD,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_7_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_6_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_5_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_4_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_3_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_2_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_1_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_0_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-ptovallarta-21,node0_RSP0_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-toscano-5,node0_7_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-toscano-5,node0_6_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-toscano-5,node0_4_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-toscano-5,node0_3_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-toscano-5,node0_2_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-toscano-5,node0_1_CPU0,A9K-RSP440-SE,1:1:2:5,NA
ipdsl-jal-toscano-5,node0_0_CPU0,A9K-RSP440-SE,1:1:2:5,NA
inetm-hgo-revolucionp-36,node0_1_CPU0,SFP-10G-LR-S,1:1:2:0,NA
inetm-hgo-revolucionp-36,node0_0_CPU0,SFP-10G-LR-S,1:1:2:0,NA
ipdsl-mex-estrella-26,node0_7_CPU0,A9K-RSP440-SE,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_6_CPU0,A9K-RSP440-SE,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_5_CPU0,A9K-RSP440-SE,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_4_CPU0,A9K-RSP440-SE,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_3_CPU0,A9K-RSP440-SE,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_1_CPU0,A9K-RSP440-SE,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_0_CPU0,A9K-RSP440-SE,1:1:1:6,NA
sec-chs-tuxtla-29,node0_5_CPU0,14X10GBE-WL-XFP,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_2_CPU0,A9K-RSP440-SE,1:1:1:6,NA
ipdsl-mex-estrella-26,node0_RSP1_CPU0,A9K-RSP440-SE,1:1:1:6,NA
