deviceName,node,productId,uptime,Impact,match
vpn-edo-chalco-21,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-edo-chalco-21,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-edo-chalco-21,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-edo-chalco-21,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-leandrovalle-32,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-leandrovalle-32,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-leandrovalle-32,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-leandrovalle-32,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-leandrovalle-32,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-tam-padremier-36,node0_1_CPU0,A9K-RSP880-SE,1y:2w,NA,NA
inet-tam-padremier-36,node0_0_CPU0,A9K-RSP880-SE,1y:2w,NA,NA
vpn-ver-leandrovalle-29,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-ver-leandrovalle-29,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-coa-ayuntamiento-23,node0_7_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-coa-ayuntamiento-23,node0_6_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-coa-ayuntamiento-23,node0_5_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-coa-ayuntamiento-23,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-coa-ayuntamiento-23,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-coa-ayuntamiento-23,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-tam-padremier-36,node0_RSP0_CPU0,A9K-RSP880-SE,1y:2w,NA,NA
ipdsl-coa-ayuntamiento-23,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-tam-matamoros-21,node0_0_CPU0,GLC-SX-MMD,1y:2w,NA,NA
inet-tam-padremier-36,node0_RSP1_CPU0,A9K-RSP880-SE,1y:2w,NA,NA
inet-tam-matamoros-21,node0_1_CPU0,GLC-SX-MMD,1y:2w,NA,NA
inet-tam-matamoros-21,node0_RSP1_CPU0,GLC-SX-MMD,1y:2w,NA,NA
inet-tam-matamoros-21,node0_RSP0_CPU0,GLC-SX-MMD,1y:2w,NA,NA
sec-son-cortinez-19,node0_RP1_CPU0,14X10GBE-WL-XFP,1y:2w,NA,NA
inet-gro-hidalgo-41,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-gro-hidalgo-41,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-gro-hidalgo-41,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-gro-hidalgo-41,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-gro-hidalgo-41,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-sin-republica-27,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-sin-republica-27,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-sin-republica-27,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-sin-republica-27,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-bandera-28,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-bandera-28,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-bandera-28,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-bandera-28,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-sin-republica-27,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_7_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_6_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_5_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_4_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_3_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-qro-corregidora-35,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-son-yanez-69,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-son-yanez-69,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-son-yanez-69,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-son-yanez-69,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-son-yanez-69,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-tam-nuevolaredo-30,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-tam-nuevolaredo-30,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-tam-nuevolaredo-30,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-tam-nuevolaredo-30,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-pozarica-26,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-pozarica-26,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-ver-pozarica-26,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_6_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_5_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_4_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_3_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mor-mirador-35,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-hgo-revolucionp-31,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-hgo-revolucionp-31,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-hgo-revolucionp-31,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-hgo-revolucionp-31,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-hgo-revolucionp-31,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-jal-lasfuentes-31,node0_3_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-jal-lasfuentes-31,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-jal-lasfuentes-31,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-jal-lasfuentes-31,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-jal-lasfuentes-31,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-jal-lasfuentes-31,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-bcn-arbol-21,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-bcn-arbol-21,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-bcn-arbol-21,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-bcn-arbol-21,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-bcn-arbol-21,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-qro-triara-32,node0_2_CPU0,GLC-SX-MMD,1y:2w,NA,NA
vpn-qro-triara-32,node0_3_CPU0,GLC-SX-MMD,1y:2w,NA,NA
vpn-qro-triara-32,node0_1_CPU0,GLC-SX-MMD,1y:2w,NA,NA
vpn-qro-triara-32,node0_0_CPU0,GLC-SX-MMD,1y:2w,NA,NA
vpn-qro-triara-32,node0_RSP1_CPU0,GLC-SX-MMD,1y:2w,NA,NA
vpn-qro-triara-32,node0_RSP0_CPU0,GLC-SX-MMD,1y:2w,NA,NA
vpn-mex-popocatepetl-72,node0_6_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-mex-popocatepetl-72,node0_5_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-mex-popocatepetl-72,node0_4_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-mex-popocatepetl-72,node0_2_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-mex-popocatepetl-72,node0_1_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-mex-popocatepetl-72,node0_0_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-mex-popocatepetl-72,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-mex-popocatepetl-72,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,IMPACTO,Abril: A9K-MOD80-SE
vpn-nvl-santafe-30,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-nvl-santafe-30,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-nvl-santafe-30,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-nvl-santafe-30,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-sin-losmochis-29,node0_1_CPU0,GLC-SX-MMD,1y:2w,NA,NA
inet-sin-losmochis-29,node0_0_CPU0,GLC-SX-MMD,1y:2w,NA,NA
inet-sin-losmochis-29,node0_RSP1_CPU0,GLC-SX-MMD,1y:2w,NA,NA
inet-sin-losmochis-29,node0_RSP0_CPU0,GLC-SX-MMD,1y:2w,NA,NA
vpn-nvl-santafe-30,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-ctg-73,node0_7_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-ctg-73,node0_3_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-ctg-73,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-ctg-73,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-ctg-73,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-ctg-73,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
inet-jal-ctg-73,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_7_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_5_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_4_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_3_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_2_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_1_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_0_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-tam-madero-27,node0_6_CPU0,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl-tam-madero-27,node0_5_CPU0,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl-tam-madero-27,node0_3_CPU0,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl-tam-madero-27,node0_0_CPU0,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl-ver-cordoba-21,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-ver-cordoba-21,node0_6_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-tam-madero-27,node0_1_CPU0,A9K-RSP880-LT-SE,1y:2w,IMPACTO,Enero: A9K-VSM-500
ipdsl-jal-fresno-7,node0_5_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-jal-fresno-7,node0_4_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-jal-fresno-7,node0_3_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-jal-fresno-7,node0_2_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-jal-fresno-7,node0_1_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-jal-fresno-7,node0_0_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-mex-bosques-9,node0_5_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-mex-bosques-9,node0_4_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-mex-bosques-9,node0_2_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-mex-bosques-9,node0_1_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-mex-bosques-9,node0_0_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-mex-bosques-9,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-mex-bosques-9,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-jal-fresno-7,node0_RSP1_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-jal-fresno-7,node0_RSP0_CPU0,CFP-100G-LR4,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_6_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_5_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_4_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_3_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_2_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_1_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_0_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
ipdsl-pue-ctp-59,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1y:2w,NA,NA
sec-slp-colonias-6,node0_6_CPU0,CRS-8-PRP-12G,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_SM2_SP,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_SM3_SP,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_SM1_SP,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_SM0_SP,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_RP0_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_7_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_6_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_5_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_4_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_3_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_2_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_1_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
bup-nvl-revolucion-53,node0_0_CPU0,CPAK-100G-ER4L,1y:2w,NA,NA
ipdsl-mex-culhuacan-63,node0_7_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-culhuacan-63,node0_6_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-culhuacan-63,node0_3_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-culhuacan-63,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-culhuacan-63,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-culhuacan-63,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-culhuacan-63,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_6_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_5_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_4_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_3_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-mex-estrella-28,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
sec-ver-cordoba-19,node0_3_CPU0,14X10GBE-WL-XFP,1y:2w,NA,NA
vpn-la-onewilshire-20,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-la-onewilshire-20,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-la-onewilshire-20,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-la-onewilshire-20,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
vpn-la-onewilshire-20,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_7_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_6_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_5_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_4_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_3_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-yuc-yaxkin-31,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-cam-campeche-15,node0_7_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-cam-campeche-15,node0_6_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-cam-campeche-15,node0_2_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-cam-campeche-15,node0_1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-cam-campeche-15,node0_0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-cam-campeche-15,node0_RSP1_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-cam-campeche-15,node0_RSP0_CPU0,A9K-RSP440-SE,1y:2w,NA,NA
ipdsl-slp-colonias-4,node0_7_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_6_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_5_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_4_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_3_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_2_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_1_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_0_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_RSP1_CPU0,CFP-100G-LR4,1y:1w,NA,NA
ipdsl-slp-colonias-4,node0_RSP0_CPU0,CFP-100G-LR4,1y:1w,NA,NA
inet-chi-copernico-57,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-chi-copernico-57,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-chi-copernico-57,node0_RSP1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-chi-copernico-57,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_7_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_6_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_5_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_4_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_3_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_2_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_RSP1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-obrera-8,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-chs-tuxtla-32,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-chs-tuxtla-32,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-chs-tuxtla-32,node0_RSP1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-chs-tuxtla-32,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_6_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_5_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_4_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_3_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_2_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-edo-chalco-17,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-edo-chalco-17,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-mch-morelia-37,node0_2_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-mch-morelia-37,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-mch-morelia-37,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-vallejo-114,node0_RSP1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-edo-chalco-17,node0_RSP1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-edo-chalco-17,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-mch-morelia-37,node0_RSP1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
inet-mch-morelia-37,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-roma-82,node0_7_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-roma-82,node0_6_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-roma-82,node0_2_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-roma-82,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-roma-82,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-roma-82,node0_RSP1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-mex-roma-82,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
sec-chi-centauro-15,node0_RP0_CPU0,CRS-8-PRP-12G,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_7_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_6_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_5_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_4_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_3_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_2_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-qro-corregidora-39,node0_RSP0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-ver-pozarica-25,node0_6_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-ver-pozarica-25,node0_4_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-ver-pozarica-25,node0_2_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-ver-pozarica-25,node0_1_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
ipdsl-ver-pozarica-25,node0_0_CPU0,A9K-RSP440-SE,1y:1w,NA,NA
